GNa,GNaL,Gto,GKr,GKs,GKur,GK1,GCaL,Pnak,Gncx,GpCa,Rel,SERCA,Leak
1.0048,0.87955,0.29719,1.01,2.3605,0.36101,1.7646,0.54652,0.95142,1.3482,0.91318,1.0659,1.0228,1.2203
0.86132,1.0616,0.25201,0.80264,2.1593,0.49436,2.0842,0.64276,0.99441,1.5223,0.8667,0.97993,1.0085,1.3287
0.97268,1.1801,0.31101,1.0081,2.1703,0.45057,1.9154,0.56362,0.87381,1.5257,0.91254,0.86075,1.0057,1.4438
0.80944,1.0915,0.29395,1.1949,1.7602,0.49031,2.2041,0.63406,0.99305,1.3929,1.0113,0.8965,0.98328,1.1846
0.71764,0.9884,0.30059,0.94312,2.2674,0.43701,2.4111,0.55903,1.0183,1.3631,0.93085,1.1007,1.0173,1.3945
0.81557,1.0224,0.29362,1.1414,1.8938,0.44203,2.1055,0.54445,0.88935,1.2325,1.0343,0.87597,1.1535,1.482
0.78089,1.0606,0.28179,0.96009,2.0387,0.42889,2.4585,0.54653,0.99132,1.2505,0.78803,0.99399,1.1203,0.97245
0.89413,1.0459,0.33026,1.0819,1.7846,0.41808,1.8342,0.58254,0.98287,1.3441,0.88249,0.88209,1.0573,1.0135
0.78135,0.90319,0.26516,1.0732,1.7171,0.48347,2.4674,0.58713,0.98953,1.2946,0.87573,1.0784,0.97569,1.2043
0.77843,0.80977,0.27135,0.85155,1.7479,0.44513,1.7939,0.59445,1.2304,1.1485,1.0683,1.1622,0.86268,1.39
0.82214,1.0927,0.29136,0.97199,2.2586,0.46414,2.8576,0.65906,1.0136,1.384,0.7464,0.89688,1.0445,1.2476
0.8595,0.89932,0.29072,0.94965,2.156,0.42352,1.9886,0.57532,1.014,1.3251,0.91133,1.1384,1.137,1.2399
0.75567,1.3493,0.3691,0.99149,1.9735,0.46124,2.1751,0.55161,1.1385,1.68,0.93858,1.0451,1.0475,1.0941
0.79139,0.98999,0.24047,1.1529,1.8116,0.45631,2.2832,0.56597,0.94365,1.1616,0.98435,1.0224,0.94341,1.2902
0.85999,0.89664,0.32558,1.0124,1.9216,0.49266,2.16,0.56837,0.90188,1.7786,1.1433,1.109,1.2095,1.067
0.84661,0.9907,0.29616,0.97028,2.2336,0.41775,2.1627,0.7162,0.96169,1.1981,1.1329,1.045,1.0255,1.2991
0.88092,0.92743,0.31447,1.111,2.1617,0.42723,1.9902,0.52587,0.84713,1.3306,1.0206,1.1557,0.97995,1.4148
0.81545,0.78556,0.23957,1.3718,1.774,0.4255,1.9943,0.66616,0.98213,1.1743,1.1175,1.0802,0.89996,1.2708
0.9503,1.134,0.25962,1.0537,2.2079,0.38763,1.9922,0.52866,1.0854,1.5066,0.99301,1.0015,0.98385,1.2058
0.85611,0.99001,0.32304,0.99625,2.2228,0.47365,2.0321,0.62747,1.0114,1.3818,0.91284,0.94644,0.81831,1.2312
0.91587,0.98336,0.30124,0.89976,1.9595,0.46207,2.3828,0.67763,1.1731,1.2639,0.94083,0.92275,1.0894,1.304
0.81591,0.94108,0.29355,1.0294,1.6004,0.43388,2.4347,0.56512,0.95562,1.7443,0.84611,0.88545,0.96578,1.3862
0.96514,0.95999,0.27269,1.0269,2.2435,0.51667,2.0365,0.59991,0.82294,1.5647,0.99457,1.0966,0.86103,1.3697
0.89723,1.0384,0.29579,0.94827,2.1026,0.32514,1.6499,0.47305,1.0812,1.5079,1.0143,0.99915,1.0563,1.2423
0.75175,1.0737,0.37973,1.0441,1.9328,0.43489,2.3898,0.57156,0.97883,1.3697,1.1659,1.0547,0.99104,1.5327
0.85988,1.0552,0.26487,0.76701,2.1616,0.47581,1.9457,0.56616,1.0784,1.5569,0.90764,0.97472,0.93567,1.2744
0.89088,0.92747,0.26886,0.99424,1.9758,0.43024,1.8404,0.55173,1.1141,1.4594,0.96573,0.89379,1.0946,0.97876
0.94784,1.0942,0.24625,0.94249,1.8875,0.50854,1.8353,0.65345,1.057,1.5059,0.86135,1.0043,0.98098,1.3773
0.91983,1.112,0.32115,0.89415,1.6938,0.5293,1.9454,0.69878,1.0774,1.2818,0.94514,1.0849,1.069,0.95968
0.95604,1.2086,0.23649,0.99197,2.0733,0.46061,2.207,0.5785,0.96178,1.3405,0.97183,1.1052,1.1356,1.2774
0.78162,0.86313,0.27259,0.77137,2.3613,0.52452,2.2272,0.64279,1.0986,1.3968,1.0567,0.94563,1.101,1.1593
1.0209,0.91627,0.31329,0.96511,2.2546,0.41085,2.32,0.60864,0.75454,1.3773,1.1951,0.94378,0.88328,1.3233
0.85523,0.90752,0.28502,0.91369,2.133,0.40873,1.6736,0.59119,1.3039,1.6268,1.0055,1.1488,0.99298,1.4558
0.88899,1.0121,0.29464,1.0942,2.3802,0.45499,2.0988,0.67182,1.2446,1.4648,1.0373,1.1116,0.83807,1.2847
0.73224,1.1067,0.29255,0.86048,2.0323,0.55218,2.4935,0.63943,0.98756,1.3626,1.0555,0.98335,1.1566,1.6274
0.94798,1.1417,0.33235,0.88511,1.9892,0.40793,1.9986,0.60189,1.1117,1.1826,1.0298,0.98001,1.1482,1.3465
0.83258,1.2173,0.32473,0.91923,1.8135,0.47374,2.0038,0.58629,1.0605,1.5166,0.85367,1.1512,1.065,1.3727
0.86667,0.98837,0.28399,0.98212,2.0496,0.42535,2.0402,0.61263,1.0552,1.409,1.0878,1.2007,0.96751,1.0686
0.84,1.0582,0.29632,0.97795,2.1077,0.42776,2.0487,0.5579,0.91572,1.2496,1.0161,1.0058,1.2315,1.1476
0.86584,0.9252,0.32402,1.1032,1.9366,0.46345,2.1768,0.58153,1.0045,1.5699,0.87538,1.1014,1.0494,1.218
0.87178,0.78733,0.2815,1.1157,1.6726,0.41501,1.8312,0.57522,1.0448,1.5252,1.1195,1.1392,1.0402,1.3138
0.8285,1.1572,0.34145,1.0906,2.2337,0.38052,2.1763,0.56516,1.2027,1.3339,1.1088,0.97978,1.2007,1.2262
0.78528,1.1651,0.29116,0.84305,1.9853,0.4829,1.9311,0.61303,1.1554,1.5857,0.99251,0.89363,0.81597,1.1825
0.81441,0.95432,0.33862,0.85026,2.5028,0.47997,2.4053,0.56968,1.0282,1.5523,0.86495,0.95651,1.0112,1.3
0.98525,1.1009,0.31486,0.92555,2.0134,0.48474,1.8272,0.64981,1.0695,1.2835,1.1922,0.9881,0.98118,1.0482
0.86571,1.1531,0.27523,0.87938,1.6361,0.37828,2.0759,0.55758,1.1493,1.4613,1.0328,1.025,0.94914,1.1354
0.88299,0.97692,0.30039,1.2324,1.6774,0.4771,2.0046,0.61209,1.1114,1.41,0.99085,1.2389,1.0072,1.2459
0.80172,0.93841,0.30852,0.8995,1.858,0.42235,2.1176,0.52605,1.0177,1.3981,0.85896,0.93428,0.90352,1.1635
0.82549,0.91134,0.29647,1.0177,2.2445,0.45205,2.2866,0.56643,1.0663,1.6772,1.0187,1.058,1.0692,1.3938
0.98498,1.0854,0.33841,0.96077,2.2898,0.49423,1.6419,0.61821,1.0591,1.5546,1.1441,0.96246,0.8838,1.2441
0.79814,0.93598,0.20698,1.1043,2.2863,0.43349,2.1663,0.60213,0.91108,1.222,1.0403,0.88247,1.0763,1.6474
0.82841,0.82522,0.28883,1.0291,1.857,0.49513,2.1004,0.60918,0.99667,1.366,1.0502,0.85561,0.93924,1.0057
0.71649,0.989,0.30794,0.93287,2.2097,0.4868,2.6362,0.57726,0.92805,1.5624,0.88029,1.1401,1.063,1.2938
0.86217,1.3565,0.31353,0.93409,2.2351,0.48473,2.0575,0.61383,1.2136,1.7334,1.0071,1.1926,0.91883,1.1655
0.94019,1.0459,0.27722,0.91604,1.7505,0.47996,2.2538,0.59799,1.0825,1.6615,0.98897,1.183,1.0579,1.2635
0.85258,0.90748,0.32177,1.0708,1.9192,0.45591,1.9724,0.62133,1.0483,1.145,0.976,0.80534,0.99623,0.96807
0.88861,1.0527,0.27716,0.95774,1.8209,0.42737,2.4681,0.6088,0.85896,1.5332,0.94538,0.89491,0.87113,1.1797
1.0464,0.97911,0.27611,1.0749,1.6809,0.50185,1.9798,0.63987,0.88314,1.3486,1.076,0.99145,0.92745,1.2758
0.8857,1.0346,0.30525,0.84859,1.9806,0.4693,2.0295,0.56047,0.95141,1.8509,1.0144,1.0844,0.86159,1.016
0.84413,0.91108,0.34763,1.1461,2.1645,0.43026,2.2913,0.53383,0.77611,1.7914,1.1273,1.0344,1.2069,1.1382
1.0058,1.1104,0.28287,0.98053,2.2287,0.41352,1.8488,0.61395,0.96833,1.2432,0.79202,0.96959,1.1302,1.4225
0.941,1.0195,0.29046,0.9878,2.1367,0.42273,1.902,0.57629,1.0231,1.1837,0.78729,0.78059,1.0111,1.4267
0.9232,1.1554,0.26446,1.1157,2.1059,0.44993,2.2527,0.6275,1.1036,1.494,0.90628,0.91928,0.99556,1.2389
0.88107,1.1102,0.2921,1.0851,2.2273,0.44252,1.9812,0.55223,1.0017,1.4104,0.99083,1.0036,0.92844,1.1746
0.86349,1.0776,0.32316,1.004,2.0755,0.47397,2.1985,0.5171,0.75957,1.5326,1.0758,1.2348,1.0492,1.0656
1.1223,1.0653,0.32726,1.0799,1.4992,0.4655,1.802,0.62496,1.0215,1.6157,0.96521,0.88751,0.79083,1.2303
0.80032,0.93231,0.24301,1.0423,1.6926,0.4766,2.1149,0.55265,1.0819,1.5869,0.98732,1.0596,1.0257,1.1759
0.89887,0.88671,0.32417,0.87607,2.2808,0.37436,2.0677,0.52447,0.95321,1.6063,0.96785,0.9832,0.93009,1.131
0.88652,0.92902,0.33703,1.0815,2.0772,0.55371,2.0934,0.61896,0.97931,1.8234,1.1633,1.0338,1.1599,1.26
1.0048,1.0138,0.29278,1.1367,1.9948,0.41804,1.8103,0.55102,1.0177,1.5275,0.78777,1.0716,1.058,1.2702
0.90103,1.1536,0.34089,1.1726,1.7122,0.40197,1.9189,0.55171,1.0776,1.654,0.8332,1.0277,0.90065,1.159
0.83001,1.1028,0.35365,1.1663,1.7937,0.45156,2.3772,0.5943,0.95947,1.4408,1.0119,1.1176,1.2089,1.3659
0.76686,1.111,0.32855,0.78301,1.7338,0.52406,2.6708,0.51087,0.81692,1.9788,1.0103,1.1168,1.2089,1.0607
0.84006,1.0383,0.28967,1.1452,2.1651,0.42884,2.5258,0.56012,0.97063,1.5292,0.99173,1.1467,1.0241,1.6545
0.88296,0.96931,0.27172,0.84752,2.0991,0.41776,2.0086,0.52164,1.1312,1.697,0.94037,1.1624,0.9888,1.3885
0.7758,1.1207,0.29928,1.1488,1.6697,0.48092,2.1537,0.58973,0.90494,1.2655,1.0804,1.2179,1.0587,1.2092
0.99626,0.96018,0.31792,0.83831,2.6532,0.53569,1.7122,0.66997,1.1901,1.9651,0.90684,0.95737,0.98372,1.5706
0.91831,1.2001,0.29032,0.98442,1.7379,0.45948,2.1321,0.58859,1.0188,1.3294,0.9642,1.1594,0.87208,1.1837
0.9488,0.86743,0.37393,0.86255,2.084,0.42682,1.9694,0.55434,1.0053,1.7369,0.97567,1.1373,0.92978,1.3057
0.92446,0.81852,0.26249,0.94666,2.0144,0.42486,2.2188,0.58701,0.9654,1.4759,0.98212,1.1499,0.83143,1.3819
0.70499,0.87521,0.31058,0.76733,2.134,0.42024,2.2818,0.56223,1.1579,1.3638,1.1852,1.131,1.0771,1.3994
0.88649,1.0614,0.30724,0.9577,2.0294,0.48838,1.7989,0.58009,0.96182,1.3412,0.94284,1.1062,0.97171,1.428
0.9707,1.0973,0.32011,1.1284,2.1768,0.41626,1.7189,0.67052,1.0676,1.2277,1.0382,1.0759,1.0535,1.2344
1.0648,1.3273,0.22748,1.1914,1.8129,0.42782,1.7206,0.58955,1.1469,1.4114,0.92637,0.87017,1.2888,1.2727
0.93308,0.9613,0.25739,0.86643,2.4457,0.52703,2.5204,0.66835,1.0025,1.5345,1.1235,0.93768,0.78245,1.3528
0.96375,0.97518,0.29021,0.88741,2.0582,0.37496,2.1173,0.54867,1.0752,1.2621,0.95612,0.92815,0.7882,1.252
0.96226,0.97211,0.26891,1.1558,1.8716,0.38566,2.1789,0.55655,0.88114,1.4512,0.70194,0.98898,0.93134,1.0493
0.84164,0.82459,0.33148,0.90255,2.1103,0.53936,2.0453,0.62854,0.9424,1.4895,1.1828,0.93566,1.0805,1.1695
0.80451,1.0288,0.29712,1.0939,2.1068,0.40228,1.8749,0.5765,1.0661,1.3396,0.78592,0.96608,1.0275,1.0581
0.88019,0.98516,0.28449,1.0339,2.013,0.33659,1.7877,0.4591,1.0699,1.3696,0.84448,1.1933,1.0476,1.2206
0.81923,0.98798,0.29416,1.0765,2.0461,0.53622,2.0156,0.59988,1.0599,1.6037,0.81863,1.0128,1.2409,1.1694
1.0226,1.1184,0.27647,0.95268,1.7679,0.45212,2.2267,0.57929,0.94191,1.5221,0.91571,0.94732,1.1923,1.3257
0.96407,1.0303,0.29389,0.99838,1.91,0.4046,1.7531,0.6077,1.1644,1.3527,0.92609,0.97248,0.85297,1.3747
0.89848,1.0134,0.3171,0.9493,2.3833,0.43469,2.2234,0.65586,1.2175,1.2778,1.0973,1.0169,1.1171,1.0672
1.0603,1.0559,0.2684,1.2375,2.2642,0.48544,2.1241,0.67927,1.0175,1.6482,0.98426,0.90903,1.0395,1.1014
0.84841,0.91943,0.25967,1.1265,1.8924,0.42399,1.9006,0.55319,1.065,1.489,1.0154,1.0088,0.85458,1.1423
0.92781,0.92968,0.36814,1.1061,2.5534,0.47597,1.8108,0.58263,0.90038,1.5861,1.1911,0.9727,1.0446,1.1267
0.87859,0.90608,0.25846,0.89509,2.0522,0.45186,2.0927,0.54451,0.81515,1.2981,1.1227,0.92037,1.1255,1.5059
0.94847,1.2159,0.31629,0.79604,2.0186,0.3877,1.9594,0.61501,1.0735,1.5457,0.92156,1.0064,0.92708,1.1629
0.97221,1.1959,0.25515,0.94915,1.8706,0.54968,1.8459,0.65292,1.0984,1.632,0.84139,1.3824,0.9808,1.486
0.99262,1.2206,0.24752,1.058,1.9501,0.41141,1.9449,0.53744,0.96609,1.5555,1.0802,1.1897,0.84124,1.3777
0.91494,0.76167,0.30556,0.85856,2.144,0.47848,2.2488,0.75186,1.1436,1.2635,0.91419,0.95374,1.1065,1.2736
0.97002,1.1092,0.28916,0.81506,1.8704,0.50329,2.203,0.61106,1.0539,1.7092,1.0121,1.1705,1.1126,1.4469
0.80079,0.96472,0.31276,1.0423,1.9214,0.43885,2.2616,0.60077,1.0839,1.4927,1.0149,1.0284,1.0973,1.3405
0.96586,0.88929,0.29282,1.0459,2.1564,0.52366,2.2083,0.60297,0.94859,1.8488,0.92895,1.0446,0.98832,1.4152
0.86668,1.0839,0.29239,1.0211,2.1015,0.39556,2.0274,0.52653,0.92363,1.3073,1.0691,1.0318,0.97937,1.3142
0.91345,1.0505,0.27712,1.1498,1.7991,0.43242,2.0161,0.5986,1.014,1.3937,1.1087,1.2286,1.0031,1.2259
0.93036,1.0186,0.29635,1.2172,2.1116,0.44452,1.9681,0.63879,0.89572,1.3494,1.2388,0.89833,1.0255,1.2164
0.9569,1.0043,0.27908,0.99446,2.0624,0.45291,1.9778,0.56822,0.96961,1.4516,1.0508,1.1421,0.84819,1.1599
0.78441,1.1289,0.27671,1.1755,1.9031,0.40907,2.0409,0.61006,1.0945,1.1688,1.2194,0.92262,0.981,1.1084
0.86483,0.8914,0.31116,1.1214,1.977,0.32564,2.3206,0.49625,0.97691,1.3641,1.1811,0.95295,1.034,1.1121
0.94589,1.0614,0.24789,0.91725,2.3467,0.51001,2.1089,0.58294,0.87476,1.5052,0.95368,0.95706,0.92017,1.4955
0.91728,1.108,0.34903,1.1047,2.2968,0.38897,2.1366,0.56612,0.87135,1.5086,0.96278,0.85664,0.94818,1.3215
0.86275,1.1772,0.30053,1.0262,2.0438,0.43091,2.3019,0.63097,0.97307,1.2418,1.0927,0.99775,0.88264,1.3003
0.86794,1.203,0.2482,0.97224,1.907,0.50408,2.0747,0.59234,1.0337,1.5152,1.0538,0.98849,1.1762,1.2296
0.76967,0.99493,0.2671,0.86878,2.0981,0.48711,2.0663,0.56549,1.0816,1.4584,0.97453,0.91752,1.0538,1.2333
0.88523,1.12,0.23845,0.87809,2.0794,0.48184,2.2309,0.54087,0.97693,1.7723,1.0594,1.0673,1.1098,1.1008
0.90345,1.3124,0.28389,0.99361,1.9629,0.42935,1.9065,0.56666,1.0187,1.4596,1.2267,1.009,0.99516,1.0027
0.93803,1.1193,0.24075,0.945,2.0921,0.44579,1.673,0.55098,1.0261,1.4174,1.0092,0.91544,1.0587,1.1767
0.82942,1.2569,0.27289,0.93989,1.7196,0.50713,2.085,0.62957,1.1487,1.3438,0.99533,1.0656,0.9032,1.3353
0.83631,1.1354,0.24736,0.96997,2.2117,0.43337,2.2864,0.62215,0.96906,1.4123,0.95628,0.88348,0.92309,1.0695
0.82757,0.90941,0.32392,0.95817,1.953,0.48497,2.1616,0.56743,1.0335,1.7586,0.9062,1.0565,0.81847,1.3386
0.85886,1.0914,0.34172,0.95547,1.6981,0.39929,2.0968,0.52447,1.1993,1.6836,0.94365,1.0935,1.1081,1.1379
0.81539,1.1008,0.30667,0.91233,2.9095,0.50616,2.4113,0.60656,0.87138,1.2107,1.0844,1.0968,1.1079,1.504
0.89884,1.1022,0.2725,0.99066,2.3399,0.44833,2.3135,0.63316,0.85188,1.0476,1.176,1.0422,0.86339,1.34
0.86473,0.91372,0.33844,0.92567,2.2648,0.48789,1.9871,0.59782,0.94064,1.4624,0.93707,0.81443,1.1209,1.1986
0.90296,1.0575,0.26857,0.94964,1.8496,0.47341,2.1872,0.64867,0.99742,1.4125,0.91617,1.2085,0.9847,1.2617
0.88221,1.2636,0.2773,1.0154,1.9496,0.4111,2.1786,0.56705,1.0259,1.4447,0.95375,0.90045,0.94887,1.1084
0.99896,1.2061,0.35157,1.0269,1.6875,0.38765,1.9679,0.60147,1.1699,1.5284,1.0648,1.1423,0.96386,1.1176
0.84795,1.0168,0.27414,1.0951,2.4219,0.45593,2.0707,0.56919,0.83656,1.5101,1.0078,0.96298,1.1102,1.2381
0.7752,1.2485,0.2546,1.053,1.9629,0.50432,1.9552,0.59264,1.1354,1.4183,0.98347,1.0518,0.96627,1.361
0.88773,1.0021,0.30584,1.0938,1.9708,0.50559,1.802,0.59581,0.97233,1.4379,1.088,0.92987,0.99845,1.0321
0.878,0.99854,0.32396,1.1343,2.056,0.43819,2.2919,0.61115,0.96163,1.5309,0.91397,0.80162,1.1733,1.2643
1.0824,0.76808,0.30499,0.94947,1.8098,0.45024,2.0003,0.61342,0.93491,1.4416,1.1489,0.91736,1.0278,1.2683
0.7523,0.84809,0.34284,0.97882,1.9253,0.47236,2.3301,0.55864,1.0437,1.5858,0.88613,0.97487,0.99062,1.05
0.78771,0.9889,0.37257,1.0493,2.217,0.48859,2.0402,0.54369,0.97083,1.622,1.1295,1.1193,1.1554,1.1157
1.1031,1.0088,0.31292,1.1823,1.8462,0.37881,1.959,0.55177,1.0055,1.5166,0.92391,0.97902,1.1293,1.3439
0.91685,1.0602,0.27714,0.98465,2.1234,0.44611,1.8081,0.59229,1.0872,1.3708,1.0866,0.92415,0.96438,1.198
0.95452,1.0287,0.32504,1.1508,2.2821,0.45139,2.1797,0.62691,1.0612,1.4035,0.87148,1.1202,1.1108,1.1096
0.97466,1.0254,0.23639,0.84398,1.731,0.47781,1.9135,0.55448,0.957,1.6609,1.0427,0.90125,1.1524,1.4232
0.80865,1.0268,0.27096,0.90393,2.1104,0.44975,2.0842,0.50536,0.93281,1.5168,1.0426,1.1526,1.0741,1.1066
0.84347,1.0235,0.24751,1.138,2.1613,0.44453,2.1259,0.62472,1.0176,1.337,1.1728,1.0065,0.84523,1.1134
0.9192,1.0451,0.27649,0.93998,2.1575,0.4887,2.252,0.58259,0.79085,1.5504,0.9088,0.93467,0.88846,1.1828
0.87428,0.96891,0.30745,0.95995,1.6957,0.44447,2.0775,0.62861,1.1788,1.4896,1.0142,1.172,0.84105,1.1729
0.91576,1.2459,0.27832,1.078,2.0209,0.41418,1.9757,0.58421,1.1294,1.5924,1.0318,1.117,1.052,1.2438
0.80982,1.0709,0.29811,0.91428,1.7167,0.40783,2.1324,0.55022,0.93741,1.5433,1.1953,0.9585,1.2305,1.4994
0.81641,0.95149,0.30457,0.94581,1.971,0.41544,2.3323,0.53962,0.97918,1.3376,1.024,0.90293,1.1056,1.2864
0.7773,1.1262,0.30726,1.1012,2.0862,0.4771,2.3446,0.57968,1.1445,1.5636,0.92031,1.0097,1.1382,1.3989
1.0263,0.90215,0.29465,1.1234,1.9437,0.41451,2.2003,0.56396,0.79203,1.3962,0.84149,0.96211,0.9024,1.1402
0.87309,0.92447,0.2865,1.0244,2.6066,0.44293,2.2001,0.54268,0.91789,1.4988,0.98359,1.0306,0.9542,1.5343
0.84879,0.97408,0.27304,1.0362,2.2847,0.43152,2.0874,0.64249,1.0506,1.619,0.97453,0.97524,0.96448,1.4717
0.98804,1.1899,0.31027,1.1356,1.7392,0.44313,2.1798,0.60434,0.97187,1.3089,1.0594,0.99279,0.90826,1.4401
0.85019,1.0206,0.38576,0.86596,1.9486,0.45379,2.0397,0.57291,0.92112,1.2927,1.3219,1.009,1.0482,1.3526
0.91697,1.1428,0.33698,1.0491,1.8067,0.36302,1.6908,0.52324,1.0815,1.5883,1.1301,0.93866,1.0685,1.3823
0.84094,0.89742,0.28885,0.84752,1.9447,0.46965,2.2333,0.57601,0.92984,1.2207,0.82274,0.91988,0.9372,1.3412
0.86971,1.0436,0.31532,0.81914,1.9087,0.49893,2.0722,0.59421,0.93637,1.5146,0.91353,0.94046,1.1151,1.5134
0.9085,1.2695,0.2911,1.1784,1.5624,0.48627,1.7744,0.59138,0.93932,1.5011,1.1366,0.82372,1.0291,1.0316
0.97185,1.1113,0.29984,1.0308,2.2008,0.43002,1.9427,0.65109,1.1422,1.8679,0.85463,1.0452,0.96635,1.3671
0.74757,0.91322,0.31202,1.0521,1.8133,0.41265,2.5492,0.53498,0.96873,1.3712,1.0855,1.1203,1.0137,1.5693
0.87481,1.2002,0.29735,0.90775,1.9442,0.49478,2.1214,0.56703,0.97659,1.6553,1.0474,1.0361,0.99627,1.1345
0.87986,1.0306,0.30276,0.8652,1.6758,0.42358,1.8468,0.54667,1.0687,1.4526,0.98104,1.1278,1.1098,1.0932
0.86594,1.2824,0.29869,1.0837,2.0322,0.54992,1.9369,0.67095,1.0742,1.6126,0.83843,1.0142,1.0478,1.1421
0.7892,1.0315,0.30434,0.94658,2.0832,0.48603,2.3131,0.54181,0.87239,1.4955,0.99126,1.1249,1.2036,1.1289
0.95817,0.83927,0.28134,0.89763,1.8079,0.3961,1.9878,0.59138,1.0396,1.2936,1.0613,0.81675,1.0443,1.0956
0.91027,1.0075,0.26954,1.0516,2.1887,0.45987,1.9786,0.62412,1.0862,1.168,0.89659,1.1957,0.98549,1.3731
0.88611,0.90455,0.36804,1.0729,1.6291,0.48126,1.7235,0.5965,1.0694,1.5053,1.1003,1.0245,1.0528,1.0765
0.81787,0.97136,0.29588,0.89304,2.1751,0.49395,2.0209,0.55193,0.97005,1.4959,0.95294,1.0193,1.1132,1.1914
0.81977,0.8849,0.22501,1.0173,2.3589,0.50809,1.8427,0.67381,1.2228,1.1472,0.95932,1.0884,1.3237,1.3409
0.81289,1.097,0.28842,0.96706,2.0592,0.44132,2.547,0.61634,0.99144,1.4552,0.86365,1.0614,1.0718,0.90248
0.76757,1.1875,0.3315,0.9886,2.0894,0.49132,2.2779,0.57565,0.81116,1.3455,1.1768,1.1309,1.1075,1.2069
1.0747,0.87447,0.33816,0.94064,1.9992,0.45717,2.1909,0.6696,0.86619,1.4982,1.0809,0.9233,0.93456,1.3869
0.84082,1.1024,0.29311,0.96613,1.9513,0.52171,1.9737,0.62456,1.0435,1.4389,1.1302,1.1558,0.8911,1.1275
0.92872,0.9667,0.33883,0.96451,2.2973,0.42286,2.0915,0.61292,1.0955,1.3934,0.86238,1.0637,0.96646,1.5509
1.0203,1.0914,0.27745,0.90326,1.6876,0.43418,1.7532,0.55821,0.99037,1.4154,0.96854,1.0836,0.90295,1.1895
0.99213,0.99562,0.25348,0.91601,2.1375,0.40861,1.9749,0.53851,1.0739,1.5992,0.97997,0.98063,0.97738,1.1774
0.84965,1.0109,0.27717,0.73959,2.1794,0.4335,1.9338,0.55343,1.1109,1.3035,1.1629,1.0343,1.0624,1.2163
0.85754,0.96481,0.31896,1.1027,1.8764,0.42556,2.4394,0.56704,0.77348,1.2893,0.75856,1.1677,0.96826,1.4453
0.95341,0.88117,0.24697,1.0145,2.2687,0.45294,2.1948,0.58412,0.89088,1.4266,1.2104,0.87485,0.95615,1.3806
0.78513,0.82898,0.28761,1.2001,1.9664,0.44075,2.1378,0.55865,0.92239,1.5894,1.0156,0.96961,1.3046,1.1872
0.82345,1.1147,0.2636,0.98151,1.9511,0.45323,1.9837,0.60038,1.1589,1.469,0.96969,0.92793,0.86141,1.1318
0.90424,1.0658,0.33745,0.99619,2.2848,0.42218,2.0879,0.59032,1.2052,1.4173,0.97821,1.0301,1.154,1.1815
0.90347,0.8598,0.30841,1.0596,2.5769,0.50186,1.7575,0.70404,1.1205,1.2303,0.86542,0.99158,0.93561,1.1807
0.81437,0.85551,0.24493,1.0402,2.0071,0.45068,2.1516,0.6456,0.95264,1.3716,0.99723,0.87498,0.91983,1.0919
0.99745,1.1333,0.28292,1.1353,1.6424,0.46986,2.0261,0.64214,0.95843,1.4596,0.92785,0.92643,0.88521,1.3276
0.79286,1.1059,0.28324,1.0713,2.5069,0.44648,1.9485,0.60667,1.0158,1.3281,0.97736,0.99249,1.0285,0.98713
0.93301,0.94238,0.25919,0.95119,1.8859,0.47232,2.2933,0.60344,0.8995,1.3372,1.0838,0.90826,0.96632,1.3833
0.91603,0.91182,0.26468,0.85201,2.4471,0.42293,2.0702,0.52729,0.87557,1.3845,1.1621,0.9484,1.2506,1.6483
0.98794,0.92417,0.25382,0.94559,2.0121,0.41599,1.9061,0.56137,0.97467,1.4984,0.98315,0.97522,1.0773,1.3316
0.83442,1.067,0.24668,1.1248,2.302,0.36966,2.244,0.54295,0.93283,1.4237,1.0497,1.1541,1.0028,1.0852
0.79467,0.87312,0.29155,0.89667,2.2519,0.47203,2.0924,0.55484,1.001,1.5558,1.0383,0.95592,1.1638,1.2782
0.90559,0.97799,0.28807,0.89814,2.1036,0.42784,2.1094,0.55444,0.98815,1.2876,1.1322,1.1978,1.1222,1.3114
0.88505,0.92854,0.30309,1.0168,2.2589,0.48617,2.2878,0.62217,0.96156,1.4465,0.83084,1.273,1.1138,1.218
0.84387,1.1122,0.36193,0.89602,1.8122,0.36957,1.7941,0.52865,1.0004,1.421,1.1176,1.3442,1.0203,1.2237
1.0384,1.1165,0.28561,1.0192,2.4125,0.47334,2.2635,0.62428,0.95383,1.4211,1.0841,0.82366,1.1155,1.344
0.96018,1.029,0.25273,0.84204,1.956,0.44289,1.7574,0.61696,1.2338,1.2724,1.2573,1.1642,1.0245,1.1612
0.75947,0.94849,0.2887,1.134,1.8861,0.35489,2.1748,0.6313,1.0115,1.5278,0.83535,0.88413,1.0435,1.1394
0.90111,0.91807,0.2701,0.82136,1.8871,0.35514,1.7889,0.48603,1.1317,1.7662,0.9469,1.1486,0.95135,1.3511
0.7706,1.1984,0.30151,1.0406,1.8948,0.44523,2.5981,0.672,0.92479,1.5626,1.0647,1.0423,0.91648,1.5185
1.0204,0.85563,0.34865,1.008,1.9511,0.4169,1.7733,0.54729,1.0373,1.6714,0.90502,0.96928,0.95645,1.4384
0.87281,0.98201,0.28671,1.142,1.9387,0.46556,2.1435,0.61413,0.8677,1.6083,0.98334,0.94728,0.97418,1.079
