GNa,GNaL,Gto,GKr,GKs,GKur,GK1,GCaL,Pnak,Gncx,GpCa,Rel,SERCA,Leak
0.8417,1.0019,0.26056,0.90029,2.1437,0.4877,2.0451,0.55056,0.82069,1.7424,0.8833,0.93554,1.1211,1.1209
0.79639,0.99091,0.25102,0.95489,1.7697,0.4583,1.5541,0.53561,1.1209,1.5542,0.86278,0.95247,1.0834,1.2194
0.77724,1.0054,0.24862,0.8634,2.2116,0.3725,1.9217,0.5686,1.0648,1.3605,0.80309,0.8672,1.1731,1.2413
0.81772,0.9717,0.23627,0.83933,2.5208,0.51327,1.9992,0.64453,1.0466,1.5336,0.87595,0.90242,1.0188,1.4343
0.8184,0.87486,0.34702,1.1304,1.8589,0.5004,2.1297,0.67505,1.0109,1.4775,0.9286,1.0611,1.0379,1.3123
0.97718,1.159,0.31338,0.93645,1.6441,0.48037,2.0248,0.63939,0.95302,1.4225,1.2011,1.0676,1.2469,1.2755
0.85266,1.0704,0.3197,0.90043,2.0361,0.47923,1.9812,0.58843,0.84855,1.3744,0.91891,0.94702,1.0739,1.1781
0.93279,0.8367,0.28185,1.0522,2.4029,0.51239,1.9639,0.60439,0.94264,1.6425,1.0629,1.1132,0.99103,1.2359
0.82373,0.96371,0.3642,0.90276,1.7458,0.46758,1.9412,0.56673,0.94382,1.6955,0.95738,1.0557,1.118,1.3491
0.77895,0.90838,0.25248,0.90935,2.0595,0.46512,1.6954,0.5715,1.1158,1.6217,0.85942,0.8881,0.81776,0.97019
0.82492,0.8696,0.32062,0.73651,1.8909,0.44724,1.7658,0.55492,1.0037,1.5883,1.0004,1.089,0.922,1.1618
0.88645,1.0797,0.27881,0.70031,2.1221,0.46848,2.0289,0.54934,0.85695,1.4472,1.1111,1.0373,0.94622,1.3054
0.90365,0.91029,0.32264,0.76737,2.1294,0.4971,1.9719,0.64959,1.1127,1.403,1.0497,0.93409,1.0422,1.5032
0.92618,0.98234,0.25957,0.90824,1.9211,0.43522,1.7871,0.5758,0.94432,1.5027,0.85316,0.98571,0.83453,1.1014
0.7481,0.90533,0.26526,1.2562,2.1487,0.42436,2.247,0.49631,0.75337,1.7099,0.90243,1.1545,0.93233,1.2158
1.014,1.2746,0.31805,0.88404,2.1257,0.41734,2.3822,0.60005,0.83666,1.3565,1.0003,0.85022,1.1049,1.4478
0.69137,0.9137,0.2071,0.79477,2.4002,0.45166,1.9859,0.55118,0.97311,1.3726,0.89249,1.2336,1.0638,1.4572
0.96272,1.1739,0.2564,1.0278,2.3783,0.48113,1.7017,0.59586,1.0183,1.4459,1.1105,1.0435,1.2164,1.2378
0.80192,0.95101,0.28272,0.97746,2.0791,0.41979,1.909,0.57462,1.0506,1.6849,0.7796,0.94287,0.97821,1.2885
0.82439,0.95518,0.29054,0.98213,2.1051,0.40304,1.5742,0.51353,1.0719,1.484,0.97013,1.1428,0.97689,1.3493
0.87378,0.7986,0.28979,0.92887,1.5737,0.46011,1.9719,0.49699,0.78657,1.7155,1.0004,1.0764,1.2655,1.1156
0.86493,1.07,0.28573,0.99257,2.3772,0.37021,2.0809,0.50526,0.91231,1.3528,1.1653,0.77558,1.126,1.3443
0.8363,1.0314,0.26421,0.95469,1.8738,0.49238,1.8555,0.61678,1.0903,1.5475,1.2571,0.86896,0.845,1.1954
0.83852,1.0017,0.34168,1.0689,1.5219,0.47149,1.8232,0.5693,0.85319,1.4779,1.1278,1.0361,0.83589,1.1023
0.83921,1.0007,0.26996,1.0785,2.0021,0.42641,1.737,0.55562,0.95413,1.3749,0.97284,0.79907,0.8139,1.2052
0.85365,1.0061,0.28426,0.89291,1.8627,0.39108,2.1763,0.57392,0.87697,1.0121,1.1932,0.94613,0.83496,1.1748
0.84023,0.95764,0.27408,0.81644,2.0427,0.47669,1.6071,0.55516,1.0682,1.5827,0.97661,0.83253,1.1619,1.3083
1.0161,0.91093,0.29682,0.9452,2.2204,0.38511,1.891,0.53843,1.0032,1.5083,1.1335,0.86672,1.1097,1.5221
0.95926,1.0609,0.24433,1.3346,1.8177,0.40209,1.7781,0.54672,0.8848,1.658,0.95287,0.91208,1.0593,1.2413
0.80908,0.9944,0.2775,0.9504,1.7939,0.46064,1.8711,0.55337,1.1667,1.701,1.1338,0.956,1.3992,1.2266
0.76809,1.1182,0.28866,0.99359,1.9141,0.47575,1.913,0.58624,0.97778,1.2448,1.0444,0.86213,0.87817,1.0809
0.88193,0.97244,0.3552,0.95069,1.921,0.48588,1.6994,0.57325,0.9426,1.5195,0.87579,0.87016,0.98955,1.3987
0.7902,1.0223,0.3048,1.0981,2.1086,0.48718,2.2677,0.62383,0.89388,1.4838,1.2609,1.0661,0.82319,1.2036
0.88226,1.0729,0.28432,0.8885,2.1052,0.44968,1.9017,0.59062,1.1294,1.524,0.7957,1.043,1.0077,1.0267
0.76201,0.90388,0.30289,1.0717,2.0553,0.45545,1.9391,0.58841,0.92912,1.593,0.96048,1.0375,0.81953,1.1623
0.76405,1.0399,0.28539,0.92061,2.194,0.47243,1.782,0.56266,1.0339,1.7476,0.89105,0.82371,0.92692,1.2635
0.92845,0.88721,0.26471,1.0352,2.1825,0.46169,1.8062,0.59031,0.82495,1.2989,1.4099,1.1851,0.80019,1.2358
0.96026,0.80377,0.31544,0.98058,2.2942,0.42152,2.4403,0.62711,0.73072,1.4277,1.0759,1.1784,0.9954,0.98381
0.85355,0.8364,0.28244,1.045,2.1467,0.41833,2.0763,0.5447,0.84735,1.4192,1.1137,1.1305,1.1923,1.2305
0.88678,1.0359,0.30741,1.0051,2.0384,0.43751,2.0601,0.58477,1.0562,1.6469,0.94487,0.89772,1.0686,1.2173
0.76024,0.95234,0.26129,1.1293,1.8837,0.38331,2.1848,0.57603,0.93815,1.3804,1.0114,1.0101,0.96685,1.2437
0.80859,1.0472,0.3042,1.0092,1.8863,0.49558,2.2104,0.60357,1.0309,1.5702,1.0789,1.0313,0.86352,1.382
0.84095,0.94459,0.27266,1.2145,2.0659,0.43062,2.2216,0.57718,1.0311,1.3151,0.99909,0.89851,0.94253,1.2158
0.80372,0.9616,0.31415,1.0983,1.5571,0.49863,2.0023,0.64413,0.95248,1.1763,0.90558,1.0852,1.1076,1.3412
0.87493,1.1266,0.31126,0.97525,1.8563,0.34928,1.8124,0.48575,0.98796,1.3151,1.0609,1.1446,0.82032,1.0253
0.79248,0.83203,0.27935,0.92401,2.2775,0.49309,1.8327,0.66396,1.1316,1.2326,1.1316,1.1026,0.74631,1.3669
0.70781,0.79074,0.30567,0.93485,1.5216,0.44623,1.9351,0.65628,1.0106,1.2456,0.98321,0.94076,1.0461,1.486
0.80216,1.0938,0.25771,0.97294,1.7804,0.46765,1.9811,0.62058,0.88238,1.3027,0.86764,1.3227,0.96058,1.327
0.78107,0.99642,0.31204,1.2031,2.1591,0.40539,2.0322,0.57933,1.194,1.7332,1.1235,1.009,1.0666,0.97301
0.7289,0.9812,0.2491,0.90599,2.0865,0.42934,1.8809,0.55074,1.001,1.5829,1.0865,0.94521,0.9212,1.0655
0.94481,1.1055,0.30636,1.1186,1.8458,0.4164,2.0056,0.61515,1.0076,1.2267,1.2999,0.94466,0.97181,1.2723
0.8943,1.1631,0.41742,1.118,2.1328,0.42841,1.7617,0.53528,0.89783,1.7585,1.0216,1.068,1.0724,1.1049
0.83445,0.97633,0.28304,0.9155,2.2377,0.43345,2.2657,0.61408,0.98967,1.3743,0.87461,0.99773,0.93174,1.6209
0.7886,1.0189,0.29798,1.1007,1.6908,0.42572,1.727,0.52103,0.92433,1.4081,1.2451,0.88724,1.1506,1.2629
0.79011,0.93818,0.31442,1.1489,1.8602,0.43829,2.2947,0.59832,1.1979,1.6274,0.98552,0.81097,0.74318,1.1751
0.78662,0.88287,0.26663,0.97245,2.0771,0.43946,1.9439,0.57807,0.93835,1.3404,0.79783,0.94093,0.85962,1.3471
0.78626,0.97745,0.31523,1.2231,2.0718,0.43501,2.6653,0.64169,1.2229,1.439,0.81542,1.0344,0.97075,1.1203
0.84021,1.0833,0.29382,1.0379,2.3021,0.55682,1.7862,0.60129,0.92869,1.6217,0.81028,0.90902,1.0106,1.2852
0.80446,1.0428,0.29567,1.0087,2.1934,0.41631,2.1214,0.5265,0.8826,1.5124,0.78502,0.96696,0.81378,1.0391
0.78207,0.98138,0.3686,0.8978,2.1346,0.36824,2.1562,0.50092,0.79254,1.5004,1.2971,1.0374,0.97488,1.1795
0.94796,0.87512,0.26585,1.1083,1.758,0.46337,2.1954,0.60261,0.90852,1.7058,1.175,1.1129,1.2347,1.4433
0.88569,1.2377,0.28663,0.89922,2.461,0.50974,1.8996,0.6031,0.95702,1.6773,1.0442,1.2596,1.0996,1.3002
0.93936,1.3599,0.2913,0.98142,1.9103,0.38985,1.9992,0.59465,0.94218,1.4794,0.82458,1.0028,1.1905,1.2402
0.72918,0.96571,0.25889,1.0005,1.8664,0.50523,2.1437,0.61276,1.0584,1.7081,1.1503,0.86467,1.0587,1.3639
0.85187,0.86635,0.23844,0.77805,1.8946,0.45075,1.8147,0.5739,1.1529,1.4044,1.0866,0.94895,1.1488,1.0393
0.80931,1.0188,0.25599,0.98049,1.5846,0.47738,2.5365,0.5737,1.051,1.6845,0.91409,0.99306,1.0003,1.1391
0.72235,0.98767,0.30954,0.94667,2.128,0.48129,2.1564,0.59816,0.9187,1.3941,1.2643,0.91158,0.8161,1.1231
0.80772,1.04,0.33179,1.0063,2.3636,0.39445,2.283,0.55409,0.89235,1.7204,1.0462,0.95519,1.1251,1.122
0.83888,1.0176,0.3002,1.0736,2.5743,0.39156,1.7698,0.53371,0.91013,1.0445,1.0914,0.9492,0.93481,1.309
0.65339,0.93075,0.2897,1.3331,1.9677,0.37526,2.1462,0.48217,1.0321,1.6735,0.95225,1.1999,0.91363,1.2434
0.77297,0.99722,0.36004,0.89587,2.0423,0.41962,2.1686,0.51315,0.9228,1.3975,0.83204,1.004,1.0031,1.2039
0.81328,1.003,0.26893,0.91639,1.8633,0.52534,2.2051,0.67183,0.91203,1.3503,0.93384,0.9943,1.0738,1.2944
0.73659,1.0281,0.26195,0.94816,2.4196,0.44318,2.1491,0.54925,0.9315,1.5285,0.82576,1.0871,0.8825,1.2209
0.98404,1.1158,0.28297,0.91694,2.2276,0.41655,2.0454,0.56495,0.95867,1.4959,1.0107,1.0642,1.0716,1.2553
0.87173,0.94574,0.2691,0.89944,2.2371,0.44093,2.4499,0.58938,0.89595,1.5313,0.97478,0.90331,0.93605,1.2212
1.018,1.2217,0.27138,0.88956,1.9193,0.45544,1.6278,0.61819,1.0825,1.4796,1.1208,0.96168,0.86554,1.0934
0.75195,0.74846,0.21596,1.023,2.0444,0.42708,2.0659,0.49422,0.94198,1.3595,0.83283,1.1816,1.0523,1.1254
0.80627,0.97903,0.26436,1.095,2.0536,0.43467,1.8214,0.5524,1.0109,1.326,0.94485,0.91283,1.108,1.1593
0.81109,0.93717,0.28115,0.98269,2.2763,0.45538,2.2226,0.54861,0.93627,1.6271,1.0337,0.93262,1.1047,1.224
0.82232,1.1216,0.29844,1.0986,2.4737,0.43451,1.7778,0.62764,1.1418,1.4737,1.1512,0.8466,1.0611,1.5734
0.87132,0.94599,0.29333,1.0947,2.459,0.4955,1.86,0.64808,1.1225,1.6929,0.79411,1.1282,1.0304,1.2818
0.89003,1.1548,0.29388,1.0582,2.6356,0.47286,1.8415,0.60745,1.0171,1.3515,0.89317,0.7599,0.93023,1.2598
0.92535,1.0422,0.27117,0.98462,2.1806,0.39909,1.9524,0.61269,0.95992,1.4251,1.053,0.95162,1.1057,1.4199
0.7789,0.76908,0.25121,1.0508,2.0029,0.5088,2.172,0.6211,0.8854,1.6658,0.88432,0.9935,0.92272,1.2857
0.93018,0.97745,0.28774,1.0103,1.8882,0.46115,2.0934,0.5319,0.81317,1.7354,1.248,1.0244,1.1814,1.19
0.9356,0.90738,0.3414,0.89779,2.1885,0.46107,2.637,0.66263,0.86809,1.7119,0.86095,1.0438,1.1217,1.1966
0.8547,0.81699,0.28695,0.90106,2.1304,0.41261,1.7654,0.57445,1.0455,1.5279,1.0161,0.89623,0.86071,1.476
0.87781,1.0579,0.26433,0.93318,2.0269,0.47625,1.9375,0.60058,0.87082,1.3621,0.99208,1.0419,1.0162,1.1452
0.87126,1.0628,0.30061,1.0032,1.8512,0.39037,2.007,0.57585,0.982,1.3977,0.94133,1.1534,0.99697,1.6368
0.80937,1.0454,0.2579,1.049,1.9393,0.42545,2.0339,0.51223,0.7618,1.536,0.98258,0.91163,0.98085,1.3107
0.86206,1.2602,0.21445,1.0048,2.3341,0.43921,1.7364,0.5435,0.93146,1.3727,1.2249,1.0145,1.1064,1.3208
0.88046,0.91428,0.28256,0.90363,2.1233,0.42849,1.9953,0.53784,1.0513,1.8504,0.90186,0.93213,1.0001,1.4014
0.70686,0.88434,0.34042,0.87262,1.6996,0.43797,1.9111,0.55312,1.0751,1.5458,0.9957,1.0239,1.0291,1.5904
0.7614,0.90567,0.27404,1.0266,2.0626,0.53363,1.7747,0.59715,0.9395,1.5103,1.0271,1.1392,0.99356,1.1674
0.81819,1.1156,0.29962,1.4378,2.2481,0.49046,1.8342,0.58933,0.86931,1.3492,0.99418,1.0318,1.0451,1.073
0.95096,0.86054,0.28442,0.95445,2.4507,0.43261,2.1508,0.56699,0.9183,1.5541,0.98194,1.1837,1.1524,1.5469
0.84654,0.93554,0.32077,1.1219,2.1154,0.44179,2.0382,0.62779,0.93558,1.7416,0.93689,1.1668,0.95402,1.2722
0.88332,0.88486,0.3109,1.0634,1.6696,0.41587,1.9786,0.62128,1.1664,1.3361,1.0863,1.0462,1.0437,1.4471
0.78666,0.84684,0.32534,0.81594,2.1603,0.39724,1.8007,0.52647,1.0694,1.6892,0.91016,0.85873,0.996,1.3847
0.87647,1.0481,0.3039,0.96059,1.8989,0.37429,1.9867,0.54111,1.1238,1.8754,0.94906,1.0039,0.83266,1.0859
0.7754,0.98014,0.314,0.84804,2.1442,0.39254,2.1504,0.57627,0.91618,1.2687,0.90683,0.94716,1.0184,1.4402
0.90701,1.1509,0.35737,1.0035,1.8686,0.44222,1.966,0.55941,0.84844,1.2996,0.91881,0.98898,1.1042,1.2194
0.92211,1.0692,0.24758,0.85506,1.6597,0.48838,1.8427,0.62744,1.152,1.5027,1.0473,1.2083,0.90302,1.3533
0.9799,1.069,0.31742,1.0022,2.1101,0.45926,2.268,0.6478,0.98076,1.2746,0.9457,0.94021,0.88333,1.3456
0.73278,1.1117,0.27693,0.78056,1.8861,0.46127,2.0375,0.5008,0.825,1.5257,1.1129,1.1097,1.0059,1.2177
0.74764,1.3685,0.26421,1.0824,1.9629,0.44371,2.0394,0.5032,0.87947,1.4346,0.97696,1.0076,0.89431,1.2835
0.84291,1.1666,0.27253,0.89568,2.9375,0.49843,2.3992,0.62907,0.97495,1.4243,1.0261,0.96644,1.0236,1.468
0.8457,1.1329,0.25618,1.1269,2.2284,0.43799,2.0046,0.59481,0.81189,1.756,1.0585,0.8661,0.80224,1.2202
0.88628,1.1307,0.32827,0.95465,1.8327,0.41149,2.2423,0.60361,1.1405,1.4837,1.0327,1.0473,0.91622,1.2659
0.89485,1.1235,0.26488,0.79983,1.8824,0.38375,1.9155,0.53723,0.92875,1.5646,1.0625,0.82289,1.0617,1.1615
0.97056,1.035,0.32921,1.121,1.5552,0.4886,1.8676,0.61217,1.1273,2.0259,0.90327,0.90444,1.0201,1.1569
0.88388,0.90088,0.31483,0.99818,2.1006,0.40812,2.3696,0.62085,1.036,1.1588,0.9342,0.96514,1.0357,1.2319
0.82252,0.86323,0.30923,0.93904,1.8845,0.46047,2.0621,0.54022,0.92079,1.5366,0.83383,1.0654,0.99858,1.1323
0.7691,1.3695,0.30627,0.78449,2.282,0.40483,2.2421,0.56728,0.95474,1.4817,1.0507,0.94134,1.0411,1.0468
0.74117,1.1512,0.32957,0.93251,1.9283,0.44129,2.4103,0.56267,1.2452,1.7234,1.0076,0.86621,1.1345,1.3401
0.87879,1.2479,0.28067,1.1446,2.2591,0.51096,2.1804,0.70263,0.96019,1.4837,1.2308,0.97231,1.1472,1.0392
0.86218,1.1403,0.24519,0.80124,1.8399,0.38078,1.9691,0.5555,0.98161,1.4542,0.95926,0.81424,0.85013,1.1643
0.7789,0.94388,0.26682,0.99401,1.7671,0.41054,1.5407,0.57625,1.2585,1.4763,0.98948,0.88376,1.0586,1.1508
1.0048,0.87955,0.29719,1.01,2.3605,0.36101,1.7646,0.54652,0.95142,1.3482,0.91318,1.0659,1.0228,1.2203
0.86132,1.0616,0.25201,0.80264,2.1593,0.49436,2.0842,0.64276,0.99441,1.5223,0.8667,0.97993,1.0085,1.3287
0.97268,1.1801,0.31101,1.0081,2.1703,0.45057,1.9154,0.56362,0.87381,1.5257,0.91254,0.86075,1.0057,1.4438
0.80944,1.0915,0.29395,1.1949,1.7602,0.49031,2.2041,0.63406,0.99305,1.3929,1.0113,0.8965,0.98328,1.1846
0.71764,0.9884,0.30059,0.94312,2.2674,0.43701,2.4111,0.55903,1.0183,1.3631,0.93085,1.1007,1.0173,1.3945
0.78089,1.0606,0.28179,0.96009,2.0387,0.42889,2.4585,0.54653,0.99132,1.2505,0.78803,0.99399,1.1203,0.97245
0.92001,0.91123,0.32501,0.98798,2.0179,0.46003,1.7011,0.57646,1.0373,1.8028,0.93017,0.98083,0.91147,1.0787
0.89413,1.0459,0.33026,1.0819,1.7846,0.41808,1.8342,0.58254,0.98287,1.3441,0.88249,0.88209,1.0573,1.0135
0.69378,0.88154,0.27974,0.98648,1.8981,0.38701,1.9549,0.59294,1.0655,1.2856,0.98308,1.0757,0.95881,1.5616
0.9571,0.99815,0.33473,0.94697,1.6455,0.4437,2.0644,0.68255,0.93384,1.4119,0.97984,1.0668,1.0898,1.1161
0.91411,1.0692,0.28909,1.1733,2.0632,0.41581,1.7929,0.58782,0.90297,1.2451,0.88963,0.99018,0.73777,1.0876
0.82214,1.0927,0.29136,0.97199,2.2586,0.46414,2.8576,0.65906,1.0136,1.384,0.7464,0.89688,1.0445,1.2476
0.8595,0.89932,0.29072,0.94965,2.156,0.42352,1.9886,0.57532,1.014,1.3251,0.91133,1.1384,1.137,1.2399
0.82893,0.93799,0.31579,1.0023,1.5788,0.42933,1.8181,0.58842,0.95432,1.2274,1.1149,0.84256,1.0304,1.5109
0.85999,0.89664,0.32558,1.0124,1.9216,0.49266,2.16,0.56837,0.90188,1.7786,1.1433,1.109,1.2095,1.067
0.84661,0.9907,0.29616,0.97028,2.2336,0.41775,2.1627,0.7162,0.96169,1.1981,1.1329,1.045,1.0255,1.2991
0.81545,0.78556,0.23957,1.3718,1.774,0.4255,1.9943,0.66616,0.98213,1.1743,1.1175,1.0802,0.89996,1.2708
0.88188,0.83036,0.27234,0.92996,1.8969,0.36417,1.8302,0.6056,1.014,1.4929,1.0032,0.9289,1.032,1.2214
0.81553,0.87418,0.28739,1.0122,2.1796,0.49609,1.9332,0.6489,0.97039,1.4598,0.86656,0.98961,0.75251,1.2509
0.75386,0.92479,0.25507,0.98291,1.8348,0.53501,1.8315,0.55317,0.96496,1.6704,0.95914,1.0324,1.2344,1.2972
0.77182,1.1189,0.30151,0.96372,1.839,0.50061,1.9789,0.54275,0.82707,1.6611,0.85499,0.89224,1.0195,1.0631
0.85611,0.99001,0.32304,0.99625,2.2228,0.47365,2.0321,0.62747,1.0114,1.3818,0.91284,0.94644,0.81831,1.2312
0.81591,0.94108,0.29355,1.0294,1.6004,0.43388,2.4347,0.56512,0.95562,1.7443,0.84611,0.88545,0.96578,1.3862
0.89723,1.0384,0.29579,0.94827,2.1026,0.32514,1.6499,0.47305,1.0812,1.5079,1.0143,0.99915,1.0563,1.2423
0.75175,1.0737,0.37973,1.0441,1.9328,0.43489,2.3898,0.57156,0.97883,1.3697,1.1659,1.0547,0.99104,1.5327
0.75281,0.95056,0.31567,1.2006,1.9357,0.37679,2.4019,0.55402,0.76534,1.5413,0.84074,1.3124,1.0959,1.3108
0.89088,0.92747,0.26886,0.99424,1.9758,0.43024,1.8404,0.55173,1.1141,1.4594,0.96573,0.89379,1.0946,0.97876
0.94784,1.0942,0.24625,0.94249,1.8875,0.50854,1.8353,0.65345,1.057,1.5059,0.86135,1.0043,0.98098,1.3773
1.1322,0.91061,0.28588,1.0811,2.0031,0.47301,1.9211,0.61291,0.75335,1.364,0.88418,0.85927,0.85771,1.4383
0.74303,0.98353,0.27773,0.8981,2.3239,0.47543,1.9407,0.60355,1.0131,1.1969,0.98871,0.95848,0.74321,1.3687
0.78162,0.86313,0.27259,0.77137,2.3613,0.52452,2.2272,0.64279,1.0986,1.3968,1.0567,0.94563,1.101,1.1593
1.0209,0.91627,0.31329,0.96511,2.2546,0.41085,2.32,0.60864,0.75454,1.3773,1.1951,0.94378,0.88328,1.3233
0.85523,0.90752,0.28502,0.91369,2.133,0.40873,1.6736,0.59119,1.3039,1.6268,1.0055,1.1488,0.99298,1.4558
0.83165,1.0886,0.28399,0.90377,2.194,0.4163,1.879,0.59791,0.96896,1.3688,1.0497,1.0086,0.87987,1.2999
0.82063,0.97967,0.34153,1.0036,1.9802,0.4209,1.8168,0.54836,0.96552,1.5179,1.0807,1.0422,0.94173,0.99821
0.88899,1.0121,0.29464,1.0942,2.3802,0.45499,2.0988,0.67182,1.2446,1.4648,1.0373,1.1116,0.83807,1.2847
0.73224,1.1067,0.29255,0.86048,2.0323,0.55218,2.4935,0.63943,0.98756,1.3626,1.0555,0.98335,1.1566,1.6274
0.78379,1.0173,0.27966,0.88346,2.4224,0.42974,2.1609,0.52949,0.88527,1.5502,0.88763,1.1149,0.89441,1.2669
0.72737,0.94343,0.238,1.0114,1.7568,0.35889,1.716,0.49821,1.1048,1.3981,1.1115,1.0369,0.98555,1.2182
0.83258,1.2173,0.32473,0.91923,1.8135,0.47374,2.0038,0.58629,1.0605,1.5166,0.85367,1.1512,1.065,1.3727
0.86667,0.98837,0.28399,0.98212,2.0496,0.42535,2.0402,0.61263,1.0552,1.409,1.0878,1.2007,0.96751,1.0686
0.92043,1.0538,0.29463,0.83765,2.1588,0.40157,1.9017,0.63356,0.92183,1.0912,0.90956,0.95665,0.92805,1.0087
0.84,1.0582,0.29632,0.97795,2.1077,0.42776,2.0487,0.5579,0.91572,1.2496,1.0161,1.0058,1.2315,1.1476
0.86584,0.9252,0.32402,1.1032,1.9366,0.46345,2.1768,0.58153,1.0045,1.5699,0.87538,1.1014,1.0494,1.218
0.87178,0.78733,0.2815,1.1157,1.6726,0.41501,1.8312,0.57522,1.0448,1.5252,1.1195,1.1392,1.0402,1.3138
0.71429,0.97812,0.30099,0.83743,2.3362,0.4491,1.9613,0.56107,1.0704,1.6697,1.0951,0.94492,0.99688,1.2212
0.8285,1.1572,0.34145,1.0906,2.2337,0.38052,2.1763,0.56516,1.2027,1.3339,1.1088,0.97978,1.2007,1.2262
1.0846,1.0296,0.35496,1.2048,2.109,0.43693,1.9927,0.59155,0.76183,1.7684,0.8671,0.97541,1.0457,1.0942
0.71639,1.0849,0.32962,0.95333,2.1275,0.47034,2.1631,0.52136,0.79129,1.6517,0.94546,0.96762,1.124,1.537
0.78528,1.1651,0.29116,0.84305,1.9853,0.4829,1.9311,0.61303,1.1554,1.5857,0.99251,0.89363,0.81597,1.1825
0.78281,1.1734,0.28538,0.9154,2.5372,0.45219,2.1251,0.53715,0.80684,1.3278,0.94134,0.98947,1.0552,1.2254
0.86571,1.1531,0.27523,0.87938,1.6361,0.37828,2.0759,0.55758,1.1493,1.4613,1.0328,1.025,0.94914,1.1354
0.87095,1.028,0.3361,0.87306,2.5812,0.47913,1.9343,0.58194,0.93596,1.5928,1.0767,1.0703,1.0742,1.1204
0.86245,1.0775,0.26702,0.87776,1.9908,0.40002,1.6608,0.50687,0.94746,1.4486,1.0989,0.98052,1.0393,1.2776
0.89418,1.1003,0.25052,0.96468,2.6801,0.50321,1.9198,0.57593,0.87154,1.3696,0.83451,0.90921,1.1751,1.1493
0.79454,1.105,0.27079,1.2862,1.843,0.35862,1.7501,0.48741,0.9442,1.6009,1.387,0.9923,1.1019,1.2437
0.83673,0.95733,0.30031,1.0965,1.7407,0.42172,2.0554,0.5879,0.80257,1.2862,0.97519,0.86533,1.0295,1.3507
0.82549,0.91134,0.29647,1.0177,2.2445,0.45205,2.2866,0.56643,1.0663,1.6772,1.0187,1.058,1.0692,1.3938
0.79814,0.93598,0.20698,1.1043,2.2863,0.43349,2.1663,0.60213,0.91108,1.222,1.0403,0.88247,1.0763,1.6474
0.67305,1.1036,0.32477,0.986,1.6966,0.44548,2.1304,0.51878,0.81931,1.1988,1.2486,0.975,0.95736,1.0112
0.71649,0.989,0.30794,0.93287,2.2097,0.4868,2.6362,0.57726,0.92805,1.5624,0.88029,1.1401,1.063,1.2938
0.79426,1.2099,0.3081,0.92389,1.8573,0.43774,2.2149,0.52152,0.84546,1.4626,0.82326,0.9248,0.974,1.5109
0.86217,1.3565,0.31353,0.93409,2.2351,0.48473,2.0575,0.61383,1.2136,1.7334,1.0071,1.1926,0.91883,1.1655
1.0075,1.0506,0.28062,0.90906,2.2703,0.43245,2.096,0.69514,0.88747,1.3537,1.0118,1.0205,1.0659,1.1767
0.79409,1.2301,0.32356,0.98813,2.097,0.48223,1.9916,0.59091,0.90586,1.6321,1.0549,1.0813,0.9533,1.2334
0.88861,1.0527,0.27716,0.95774,1.8209,0.42737,2.4681,0.6088,0.85896,1.5332,0.94538,0.89491,0.87113,1.1797
0.8857,1.0346,0.30525,0.84859,1.9806,0.4693,2.0295,0.56047,0.95141,1.8509,1.0144,1.0844,0.86159,1.016
0.69308,0.91959,0.33013,1.0029,1.8769,0.46039,2.3347,0.58549,0.97021,1.5595,1.0152,1.1634,0.89278,1.3223
0.83077,1.1089,0.26315,0.9986,2.0576,0.43391,1.8044,0.56661,0.90701,1.3637,1.3245,1.007,0.86369,1.4785
0.84413,0.91108,0.34763,1.1461,2.1645,0.43026,2.2913,0.53383,0.77611,1.7914,1.1273,1.0344,1.2069,1.1382
0.78556,0.83554,0.30409,1.0025,2.0056,0.55839,2.0989,0.67444,0.88925,1.4601,1.2054,1.1812,1.0242,1.0969
1.0058,1.1104,0.28287,0.98053,2.2287,0.41352,1.8488,0.61395,0.96833,1.2432,0.79202,0.96959,1.1302,1.4225
0.73516,1.0828,0.30156,1.0175,1.6236,0.45359,1.9193,0.69683,1.0966,1.2873,0.90858,1.0903,1.1411,1.4552
0.81097,0.91353,0.30457,1.0586,1.9361,0.51192,1.8862,0.58621,0.88973,1.4599,0.81062,0.94367,1.0555,1.3148
0.88193,0.92922,0.27498,1.0729,1.9473,0.42995,1.8569,0.55626,0.87384,1.2591,0.8891,0.991,1.02,1.3842
0.82591,1.166,0.34516,1.0247,1.9959,0.47355,1.8981,0.60755,0.90585,1.4464,0.96599,1.0639,1.0192,1.1515
0.89887,0.88671,0.32417,0.87607,2.2808,0.37436,2.0677,0.52447,0.95321,1.6063,0.96785,0.9832,0.93009,1.131
0.90103,1.1536,0.34089,1.1726,1.7122,0.40197,1.9189,0.55171,1.0776,1.654,0.8332,1.0277,0.90065,1.159
0.83001,1.1028,0.35365,1.1663,1.7937,0.45156,2.3772,0.5943,0.95947,1.4408,1.0119,1.1176,1.2089,1.3659
0.91212,0.98203,0.34606,0.92531,2.1613,0.38062,1.7946,0.49308,0.81418,1.5242,1.1405,0.96588,1.128,1.4651
0.84006,1.0383,0.28967,1.1452,2.1651,0.42884,2.5258,0.56012,0.97063,1.5292,0.99173,1.1467,1.0241,1.6545
0.63407,1.0488,0.27122,0.83827,2.1586,0.47928,2.4118,0.57891,1.0021,1.6487,0.93272,0.96894,0.77963,1.4824
